1,63.9848
2,45.71
3,45.4077
4,51.2394
5,52.3601
6,44.5669
7,45.5557
8,44.5821
9,45.4656
10,44.5591
11,45.2514
12,44.558
13,45.2396
14,46.784
15,47.447
16,46.7878
17,46.9636
18,47.571
19,47.0925
20,47.6949
21,52.7675
22,54.9699
23,50.6378
24,47.8997
25,62.881
26,50.9721
27,55.6785
28,49.0256
29,50.6153
30,47.0481
31,50.4252
32,49.011
33,49.9115
34,49.0236
35,50.3762
36,50.2507
37,50.2525
38,47.9519
39,49.2166
40,48.5418
41,49.3208
42,47.9761
43,48.7532
44,54.319
45,56.0991
46,50.2893
47,49.3195
48,47.9864
49,50.6311
50,50.2819
51,47.0419
52,34.823
53,35.8471
54,34.849
55,46.4709
56,34.6148
57,59.992
58,62.3141
59,33.2934
60,35.5538
61,34.7252
62,34.7266
63,36.874
64,28.8801
65,34.4
66,55.4675
67,33.3192
68,36.3537
69,28.056
70,26.6877
71,39.8708
72,28.4495
73,30.47
74,41.9313
75,26.6342
76,31.4534
77,56.3743
78,40.027
79,41.0871
80,39.9847
81,45.6262
82,33.8718
83,21.6765
84,21.5205
85,22.3965
86,21.6357
87,21.6273
88,21.552
89,21.5281
90,22.9066
91,25.0906
92,37.3801
93,45.6487
94,34.8302
95,53.7774
96,46.0776
97,26.5427
98,25.8248
99,18.63
100,18.7809
101,18.5
102,18.4993
103,29.8479
104,21.3818
105,30.5434
106,32.7602
107,18.6444
108,18.5
109,18.4958
110,18.4955
111,22.123
112,23.8118
113,16.3161
114,17.4805
115,17.5558
116,26.4226
117,16.0105
118,22.5271
119,15.9951
120,18.0106
121,17.2924
122,16.6317
123,16.9503
124,18.8954
125,16.9512
126,16.2837
127,17.1159
128,20.5313
129,16.5009
130,16.439
131,16.3783
132,29.6087
133,19.0576
134,16.5139
135,18.8223
136,18.0485
137,32.4352
138,27.7419
139,14.3212
140,16.308
141,14.4229
142,20.1081
143,42.7427
144,19.3208
145,18.722
146,16.1003
147,15.1163
148,15.1142
149,15.118
150,15.1316
151,14.3034
152,14.2995
153,15.0128
154,14.4437
155,15.4705
156,17.4741
157,15.4747
158,15.5257
159,16.0338
160,15.4807
161,15.4854
162,15.4799
163,15.2596
164,15.2631
165,15.7138
166,15.2043
167,15.6047
168,13.5847
169,13.5925
170,13.5801
171,25.9123
172,14.7332
173,15.3431
174,18.3991
175,19.0638
176,19.4743
177,13.1444
178,13.7309
179,14.3388
180,18.4005
181,17.469
182,16.598
183,12.561
184,20.2674
185,12.597
186,12.5773
187,14.7003
188,17.7335
189,34.6361
190,22.6138
191,22.9008
192,18.7674
193,14.3001
194,18.4386
195,13.0833
196,13.0408
197,15.321
198,18.6152
199,14.8
200,14.8367
201,45.1148
202,30.0397
203,13.7095
204,14.1054
205,31.7988
206,28.3695
207,26.5036
208,27.3234
209,17.8347
210,13.5647
211,14.3894
212,14.3962
213,14.4004
214,14.8758
215,13.4026
216,13.4165
217,13.4087
218,13.4123
219,14.5532
220,14.5915
221,15.1028
222,14.5611
223,15.086
224,14.9898
225,15.1106
226,15.5602
227,23.075
228,14.4384
229,14.4454
230,14.4251
231,15.2545
232,15.2294
233,15.2322
234,17.0928
235,14.5854
236,14.6053
237,14.5816
238,14.637
239,14.594
240,14.9688
241,14.5496
242,14.6033
243,14.3601
244,14.3063
245,14.2929
246,14.2913
247,15.7224
248,15.4092
249,15.4072
250,15.4043
251,15.6693
252,15.5637
253,16.0975
254,15.7391
255,15.7606
256,15.766
257,17.1396
258,15.7828
259,16.1872
260,38.5932
261,25.8289
262,25.9197
263,20.5139
264,15.2282
265,15.5699
266,16.5667
267,15.9938
268,15.6453
269,16.0935
270,15.6031
271,15.6365
272,15.3363
273,15.539
274,15.5078
275,15.8951
276,15.5074
277,15.5034
278,15.5081
279,16.3838
280,18.7268
281,16.0431
282,15.6031
283,15.5663
284,15.6465
285,15.6061
286,18.508
287,15.9807
288,15.2014
289,16.5913
290,16.5663
291,16.5347
292,17.9201
293,17.0523
294,16.5548
295,16.5493
296,16.3435
297,16.5597
298,16.5569
299,16.9386
300,16.536
301,19.2951
302,16.6013
303,16.5974
304,16.2565
305,16.9618
306,16.5436
307,16.5521
308,16.5495
309,16.5587
310,16.5592
311,16.932
312,16.3067
313,16.5412
314,16.5496
315,19.1596
316,16.5894
317,17.029
318,16.5749
319,16.584
320,16.3617
321,18.9296
322,17.6311
323,17.8524
324,17.6336
325,17.6163
326,17.5816
327,17.6192
328,25.4872
329,17.6861
330,17.6966
331,17.6698
332,20.2033
333,18.4181
334,17.8662
335,17.6883
336,17.2965
337,17.5748
338,17.6224
339,17.9472
340,17.6711
341,17.6708
342,17.5715
343,17.6464
344,17.2573
345,18.0183
346,19.1012
347,17.6713
348,17.6867
349,27.7545
350,17.6861
351,17.6735
352,17.3694
353,21.5379
354,21.4395
355,24.0915
356,21.4437
357,21.7671
358,21.7445
359,22.1617
360,21.436
361,21.7896
362,22.7948
363,21.6007
364,22.1665
365,21.797
366,24.8153
367,38.5792
368,24.0868
369,21.5286
370,22.9626
371,22.7844
372,21.8112
373,24.1989
374,30.204
375,33.3127
376,31.0499
377,23.5137
378,23.4574
379,24.0453
380,23.4598
381,25.0011
382,23.6081
383,24.0675
384,23.5783
385,26.7077
386,26.708
387,29.5183
388,26.5176
389,26.3173
390,26.3153
391,27.8961
392,26.6197
393,26.5114
394,27.022
395,26.4315
396,26.5045
397,27.6467
398,26.807
399,26.6118
400,26.6287
401,26.6464
402,29.1042
403,27.3602
404,26.8253
405,26.7549
406,26.8226
407,26.8178
408,26.757
409,26.7164
410,26.139
411,25.1994
412,25.1854
413,25.5941
414,26.5556
415,25.1845
416,24.7213
417,25.8851
418,25.5629
419,25.3148
420,25.3144
421,26.8803
422,25.5498
423,25.5334
424,25.3204
425,26.9133
426,25.5624
427,25.4871
428,25.8911
429,27.6256
430,25.813
431,25.5624
432,25.8131
433,25.6453
434,25.5535
435,25.8155
436,25.8658
437,26.6306
438,25.5261
439,25.4538
440,25.9108
441,25.3561
442,25.8122
443,26.2809
444,36.5834
445,30.3484
446,29.2615
447,26.1
448,25.4118
449,26.3776
450,26.3878
451,28.0901
452,26.4251
453,26.6477
454,26.7844
455,26.358
456,27.5282
457,26.7149
458,26.9037
459,26.5681
460,26.8832
461,26.4865
462,26.8626
463,26.6772
464,27.6059
465,35.1971
466,26.9885
467,26.3663
468,26.3487
469,27.4511
470,26.921
471,26.6885
472,26.3189
473,27.3985
474,26.8074
475,26.7718
476,27.1676
477,26.6905
478,26.6149
479,26.5671
480,26.9048
481,28.0525
482,30.2195
483,28.347
484,29.6038
485,28.0596
486,28.0641
487,28.3402
488,35.8249
489,38.1135
490,34.6787
491,36.7999
492,28.0729
493,28.2583
494,28.0669
495,27.6719
496,28.0371
497,27.8432
498,27.7239
499,27.7095
500,28.2154
501,28.0671
502,28.067
503,28.0583
504,28.0679
505,27.7081
506,28.0623
507,28.2399
508,28.0686
509,28.0667
510,28.4507
511,27.6967
512,27.6928
513,34.4623
514,34.8328
515,35.4169
516,35.3226
517,34.6434
518,34.3358
519,34.5416
520,34.333
521,34.3579
522,34.7472
523,34.5836
524,34.3343
525,34.7065
526,34.3509
527,34.3622
528,35.4612
529,35.0844
530,35.0843
531,35.2699
532,35.0841
533,35.0845
534,35.2725
535,35.0841
536,35.0844
537,35.2555
538,35.0845
539,35.2698
540,35.0844
541,35.0845
542,35.2753
543,35.0957
544,36.18
545,36.2331
546,35.9602
547,35.9595
548,36.1532
549,35.9612
550,35.9598
551,36.1241
552,35.9576
553,36.1391
554,35.9602
555,35.962
556,36.1495
557,35.9594
558,35.9617
559,36.1515
560,35.0018
561,36.7533
562,36.9267
563,36.7545
564,36.9445
565,36.7561
566,36.754
567,36.9273
568,36.7537
569,36.7673
570,36.955
571,37.3327
572,37.3108
573,36.6859
574,36.6934
575,42.4705
576,36.2307
577,38.3608
578,50.3866
579,51.3396
580,39.1019
581,37.1753
582,37.7142
583,37.171
584,37.1744
585,37.7573
586,37.1728
587,37.1719
588,37.8482
589,37.174
590,37.4868
591,37.1715
592,37.0071
593,40.2684
594,37.2562
595,40.2929
596,37.2556
597,38.9593
598,37.6886
599,37.255
600,37.8156
601,38.972
602,37.2573
603,37.8238
604,37.2571
605,37.2554
606,37.4485
607,37.2581
608,37.3388
609,37.6167
610,37.4525
611,37.6243
612,37.4513
613,37.4496
614,37.6352
615,37.4531
616,37.8761
617,37.6267
618,37.5097
619,38.0636
620,37.5987
621,37.5818
622,38.1227
623,38.3822
624,38.5057
625,37.6758
626,37.6747
627,38.0929
628,37.6017
629,37.645
630,37.9284
631,38.3533
632,40.7922
633,37.6375
634,37.6417
635,37.9415
636,37.6345
637,37.9076
638,37.6402
639,37.6476
640,37.565
641,36.6734
642,36.7112
643,37.4894
644,36.5901
645,40.0388
646,36.6455
647,36.6458
648,37.0266
649,36.6875
650,39.2765
