2,117.68
2,117.617
2,115.096
2,115.771
2,115.207
2,115.982
2,117.272
2,114.705
2,115.147
2,115.349
2,116.397
2,115.266
2,115.703
2,114.805
2,90.2604
2,78.0642
2,66.3485
2,65.4522
2,63.8757
2,64.4661
2,64.6783
2,57.3218
2,56.3157
2,51.7267
2,75.2095
2,62.5296
2,56.8918
2,52.8492
2,48.7771
2,61.5615
2,48.426
2,48.2221
2,47.0418
2,48.9512
2,48.8976
2,49.5166
2,48.8509
2,49.3045
2,48.8918
2,49.3421
2,44.0121
2,41.6642
2,39.6905
2,46.5282
2,45.315
2,46.6594
2,45.9652
2,47.5864
2,45.8926
2,46.6289
2,46.9494
2,42.1694
2,40.4753
2,39.4103
2,40.0854
2,39.2268
2,39.1755
2,40.1169
2,39.0712
2,39.7098
2,39.099
2,40.0474
2,33.4534
2,34.2398
2,32.3183
2,28.146
2,28.3185
2,28.3319
2,28.7831
2,25.8775
2,20.6886
2,20.6864
2,30.6511
2,23.477
2,24.5625
2,27.1994
2,31.3408
2,19.8802
2,19.8385
2,19.8826
2,19.9507
2,20.4905
2,19.9952
2,20.5581
2,19.9974
2,19.9156
2,20.405
2,19.9004
2,19.9017
2,19.9267
2,19.9686
2,23.4718
2,20.1129
2,19.9339
2,19.8938
2,20.3299
2,19.8908
2,19.892
2,19.8119
2,19.9042
2,20.2673
2,19.8424
2,19.8656
2,19.8498
2,19.904
2,20.3885
2,19.9456
2,19.9266
2,19.9512
2,19.9412
2,20.345
2,19.8808
2,19.9597
2,19.8269
2,19.9202
2,20.2126
2,19.9068
2,19.8548
2,19.8944
2,19.8278
2,20.3714
2,22.1145
2,19.9158
2,19.8997
2,19.9547
2,20.4419
2,19.9271
2,19.9199
2,19.9016
2,19.8875
2,20.7403
2,19.8785
2,19.8767
2,19.9643
2,19.8889
2,20.2232
2,19.8056
2,19.8716
2,19.9618
2,19.9537
2,20.2103
2,19.8571
2,19.9238
2,19.9259
2,19.8962
2,20.0932
2,19.8924
2,19.9009
2,19.8633
2,19.8804
2,20.1286
2,19.9336
2,19.8465
2,19.8888
2,19.8966
2,20.2947
2,22.0243
2,25.5777
2,25.5883
2,26.0967
2,25.5403
2,25.6782
2,27.5247
2,26.7461
2,26.2088
2,27.7653
2,27.441
2,26.8163
2,26.913
2,26.9737
2,27.2275
2,27.0778
2,27.0737
2,28.7812
2,27.8637
2,27.5185
2,30.4741
2,29.4748
2,24.2199
2,22.7963
2,23.8391
2,22.7605
2,22.0527
2,22.1327
2,22.0209
2,22.084
2,22.544
2,22.0274
2,22.0864
2,23.0327
2,21.6771
2,21.4838
2,21.4512
2,21.4934
2,22.3362
2,21.1124
2,20.959
2,20.9635
2,20.9474
2,20.9932
2,21.1073
2,20.9916
2,20.9709
2,20.8964
2,21.1244
2,20.9586
2,20.9639
2,22.3912
2,22.1278
2,22.3655
2,22.0787
2,22.056
2,23.2526
2,21.7165
2,21.4999
2,21.4687
2,21.4344
2,23.1487
2,21.2327
2,20.9702
2,20.97
2,22.5362
2,21.7392
2,21.5724
2,21.5228
2,21.5732
2,21.5393
2,22.0584
2,21.5705
2,21.59
2,21.5381
2,21.6379
2,21.9904
2,21.5749
2,21.4862
2,23.1918
2,22.6538
2,22.1939
2,22.2357
2,23.4379
2,21.5746
2,21.9517
2,21.5443
2,21.4927
2,21.5082
2,21.9393
2,21.4839
2,21.4738
2,21.4321
2,21.5426
2,22.0517
2,21.492
2,21.5727
2,21.5436
2,21.8723
2,21.5535
2,21.6139
2,21.5979
2,21.6149
2,21.8828
2,21.4818
2,21.5447
2,23.317
2,23.2882
2,22.8435
2,22.778
2,24.0936
2,22.7966
2,22.1083
2,22.1026
2,22.0435
2,22.0626
2,22.6699
2,22.2094
2,22.142
2,23.8623
2,23.0407
2,22.7943
2,22.7667
2,24.064
2,22.1492
2,22.5487
2,22.2028
2,22.1433
2,22.1447
2,22.393
2,22.142
2,22.1823
2,22.2278
2,22.505
2,22.0855
2,22.1731
2,22.1284
2,22.1771
2,22.3657
2,22.1293
2,24.8581
2,23.2046
2,21.9647
2,21.4785
2,21.5571
2,21.441
2,24.1965
2,23.8141
2,22.0805
2,22.0832
2,22.1157
2,22.7196
2,22.1808
2,22.1418
2,22.1907
2,22.063
2,22.4384
2,22.1742
2,22.0902
2,23.8655
2,23.0858
2,22.7086
2,22.7882
2,23.9204
2,22.4694
2,22.1707
2,22.0943
2,22.1868
2,22.1978
2,22.415
2,22.1415
2,22.1209
2,22.1022
2,22.3508
2,22.1167
2,22.0442
2,22.0975
2,22.1781
2,22.4224
2,22.1951
2,22.111
2,22.0277
2,22.3721
2,22.0804
2,22.139
2,26.5141
2,27.6363
2,27.6973
2,28.1297
2,27.8216
2,24.7636
2,22.1639
2,22.1454
2,23.9406
2,23.3199
2,22.7891
2,22.8206
2,24.0141
2,22.655
2,22.1962
2,22.1031
2,22.1094
2,22.1258
2,22.4987
2,22.1423
2,22.1646
2,22.1477
2,22.4022
2,22.1379
2,22.1425
2,23.8268
2,22.7995
2,23.0463
2,22.8502
2,22.8122
2,22.8204
2,23.707
2,22.7598
2,22.6755
2,23.8809
2,22.6177
2,22.1309
2,22.1287
2,22.0997
2,22.0988
2,23.1124
2,22.1449
2,22.1554
2,26.0039
2,27.8491
2,25.6022
2,22.1539
2,24.2389
2,23.1911
2,22.7359
2,22.7358
2,23.6895
2,22.7144
2,22.1629
2,22.0942
2,22.1178
2,22.1408
2,22.795
2,22.0926
2,22.1615
2,23.8617
2,23.3587
2,22.7353
2,22.7812
2,22.8
2,23.1222
2,22.7715
2,22.8223
2,22.7047
2,23.5029
2,22.4835
2,22.0992
2,23.3281
2,22.1275
